way_id,lon,lat
319942295,-71.523,-16.3073
319942295,-71.5229,-16.3068
319942295,-71.5229,-16.3063
319942295,-71.5229,-16.3063
319942295,-71.5228,-16.3059
319942295,-71.5227,-16.3054
319942295,-71.5226,-16.3049
319942295,-71.5225,-16.3044
319942295,-71.5225,-16.304
319942295,-71.5224,-16.3035
319942296,-71.5254,-16.3039
319942296,-71.5249,-16.304
319942296,-71.5241,-16.3042
319942296,-71.5236,-16.3043
319942296,-71.5231,-16.3043
319942296,-71.5225,-16.3044
319942296,-71.5221,-16.3045
319942296,-71.5216,-16.3046
319942298,-71.5225,-16.3074
319942298,-71.5224,-16.3074
319942298,-71.5223,-16.3074
319942298,-71.522,-16.3074
319942298,-71.5218,-16.3074
319942298,-71.5217,-16.3073
319942298,-71.5216,-16.3072
319942298,-71.5215,-16.307
319942298,-71.5213,-16.3067
319942298,-71.5212,-16.3067
319942299,-71.5148,-16.3156
319942299,-71.5145,-16.3156
319942299,-71.5144,-16.3156
319942299,-71.5142,-16.3156
319942299,-71.514,-16.3156
319942299,-71.5138,-16.3156
319942299,-71.5136,-16.3156
319942299,-71.5134,-16.3156
319942299,-71.5131,-16.3156
319942299,-71.5131,-16.3156
319942299,-71.513,-16.3155
319942299,-71.5129,-16.3154
319942299,-71.5127,-16.3152
319942299,-71.5125,-16.3152
319942299,-71.5124,-16.3151
319942299,-71.5124,-16.3151
319942299,-71.5121,-16.3151
319942299,-71.512,-16.3151
319942299,-71.512,-16.315
319942299,-71.512,-16.3149
319942299,-71.5121,-16.3147
319942299,-71.5122,-16.3147
319942299,-71.5124,-16.3146
319942299,-71.5127,-16.3145
319942299,-71.5128,-16.3145
319942299,-71.5129,-16.3145
319942299,-71.513,-16.3146
319942299,-71.5131,-16.3146
319942299,-71.5134,-16.3145
319942299,-71.5136,-16.3144
319942299,-71.5136,-16.3144
319942299,-71.5136,-16.3144
319942299,-71.5135,-16.3144
319942299,-71.5133,-16.3143
319942299,-71.5131,-16.3143
319942299,-71.513,-16.3142
319942299,-71.5129,-16.3141
319942299,-71.5127,-16.3141
319942299,-71.5124,-16.3139
319942299,-71.5123,-16.3138
319942299,-71.5124,-16.3137
319942299,-71.5125,-16.3137
319942299,-71.5126,-16.3138
319942299,-71.5127,-16.3139
