source_id,target_id,distance
1264337712,5213573217,45.768
5213573217,1264337712,45.768
5213573217,1264328875,4.50638
1264328875,5213573217,4.50638
1264328875,5213716498,4.67185
5213716498,1264328875,4.67185
5213716498,1264310895,44.477
1264310895,5213716498,44.477
1264310895,1264364379,51.8682
1264364379,1264310895,51.8682
1264364379,5410073959,46.1222
5410073959,1264364379,46.1222
5410073959,5410091204,3.49309
5410091204,5410073959,3.49309
5410091204,1264316876,55.7744
1264316876,5410091204,55.7744
1264316876,1264338771,43.4791
1264338771,1264316876,43.4791
1264366689,10975957043,12.4354
10975957043,1264366689,12.4354
10975957043,4451079019,39.3293
4451079019,10975957043,39.3293
4451079019,4451079020,10.2293
4451079020,4451079019,10.2293
5381265040,1264295787,51.4858
1264295787,5381265040,51.4858
1264295787,1253003378,50.0334
1253003378,1264295787,50.0334
1253003378,1252930982,49.7539
1252930982,1253003378,49.7539
1252930982,8990452278,23.1432
8990452278,1252930982,23.1432
8990452278,1264282779,19.7775
1264282779,8990452278,19.7775
1264282779,5113940023,11.1814
5113940023,1264282779,11.1814
5113940023,5113940025,11.2388
5113940025,5113940023,11.2388
5113940025,1264286846,6.99824
1264286846,5113940025,6.99824
5410185518,5584754416,64.3561
5584754416,5410185518,64.3561
5584754416,1264341525,5.32682
1264341525,5584754416,5.32682
1264341525,5462754465,58.2566
5462754465,1264341525,58.2566
5462754465,1264302896,5.95453
1264302896,5462754465,5.95453
1264302896,11036593454,18.5344
11036593454,1264302896,18.5344
11036593454,1264353185,73.6864
1264353185,11036593454,73.6864
1264353185,1264282206,76.7221
1264282206,1264353185,76.7221
1264282206,5462584447,69.5672
5462584447,1264282206,69.5672
5462584447,1252904093,78.9049
1252904093,5462584447,78.9049
1252904093,5462583198,74.3427
5462583198,1252904093,74.3427
5462583198,5462584481,72.4389
5462584481,5462583198,72.4389
5462584481,5415379864,73.7702
5415379864,5462584481,73.7702
5415379864,5415379873,70.8948
5415379873,5415379864,70.8948
5415379873,5515066594,69.9361
5515066594,5415379873,69.9361
5515066594,10978143728,26.5861
10978143728,5515066594,26.5861
10978143728,10978143729,18.6241
10978143729,10978143728,18.6241
10978143729,5462790766,27.7749
5462790766,10978143729,27.7749
5462790766,1264366508,53.5987
1264366508,5462790766,53.5987
1264320598,11012490945,24.7944
11012490945,1264320598,24.7944
1264320381,5416508843,39.2055
5416508843,1264320381,39.2055
5416508843,1252914227,38.5842
1252914227,5416508843,38.5842
5413104604,5413244177,3.49488
5413244177,5413104604,3.49488
5413244177,8444508368,71.0658
8444508368,5413244177,71.0658
8444508368,10972466502,62.036
10972466502,8444508368,62.036
10972466502,5413239301,3.73684
5413239301,10972466502,3.73684
5413239301,10972466504,9.05259
10972466504,5413239301,9.05259
10972466504,11010633215,33.5632
11010633215,10972466504,33.5632
11010633215,8444508370,36.5726
8444508370,11010633215,36.5726
8444508370,5410185503,7.34479
5410185503,8444508370,7.34479
5410185503,11010725582,82.6729
11010725582,5410185503,82.6729
11010725582,5410185501,60.5021
5410185501,11010725582,60.5021
1252978461,1264319168,13.6409
1264319168,1252978461,13.6409
1264319168,5462754460,33.8578
